"DATE_GR_PA_PAnewWindow;[2010,1,31,15,8,11]"	year	month	day	secs1970	dODdt_peak_start_time	dODdt_peak_max_time	dODdt_peak_finish_time	dODdt_max_val	GR_secs	PA_newWindow
2257-GlobalL_GL3_31__YEL061C__HS;1;4;3	2011	8	30	1314662400	8726	9973	18695	0.213672	5831.960022	0.020049
2259-GlobalL_GL3_31__YPR141C__HS;1;4;3	2011	8	30	1314662400	11220	11220	22432	0.215686	5775.885035	0.040003
2260-GlobalL_GL3_31__YFL037W__HS;1;4;3	2011	8	30	1314662400	11220	11220	22432	0.218939	5690.06616	0.115376
2261-GlobalL_GL3_31__YML085C__HS;1;4;3	2011	8	30	1314662400	8726	9973	18695	0.222004	5613.070635	0.115759
2262-GlobalL_GL3_31__YML124C__HS;1;4;3	2011	8	30	1314662400	7479	9973	17452	0.236815	5264.13781	0.090681
564__MSYFP__HS;1;4;3	2011	8	30	1314662400	8726	9973	18695	0.23192	5373.073094	0.001617
2263-GlobalL_GL3_31__YLR212C__HS;1;4;3	2011	8	30	1314662400	11220	11220	22432	0.21494	5795.940697	0.020728
2264-GlobalL_GL3_31__YCR002C__HS;1;4;3	2011	8	30	1314662400	8726	9973	18695	0.228858	5444.968655	0.084875
2265-GlobalL_GL3_31__YLR314C__HS;1;4;3	2011	8	30	1314662400	8726	9973	18695	0.22574	5520.18572	0.100458
2266-GlobalL_GL3_31__YDL029W__HS;1;4;3	2011	8	30	1314662400	7479	9973	17452	0.240379	5186.071222	0.156988
2267-GlobalL_GL3_31__YDR129C__HS;1;4;3	2011	8	30	1314662400	11220	11220	22432	0.212929	5850.684754	0.114042
2268-GlobalL_GL3_31__YOR122C__HS;1;4;3	2011	8	30	1314662400	8726	9973	18695	0.232419	5361.549606	0.218529
2269-GlobalL_GL3_31__YDR424C__HS;1;4;3	2011	8	30	1314662400	7479	8726	16208	0.225896	5520.234936	0.096737
2270-GlobalL_GL3_31__YMR299C__HS;1;4;3	2011	8	30	1314662400	7479	9973	17452	0.243736	5114.661126	0.163457
68__YOR063W__HS;1;4;3	2011	8	30	1314662400	8726	9973	18695	0.229265	5435.310248	1.292952
2271-GlobalL_GL3_31__YAL003W__HS;1;4;3	2011	8	30	1314662400	8726	11220	18695	0.22648	5502.136482	0.705394
2272-GlobalL_GL3_31__YDR385W__HS;1;4;3	2011	8	30	1314662400	8726	9973	18695	0.229033	5440.811993	0.616864
2273-GlobalL_GL3_31__YKL081W__HS;1;4;3	2011	8	30	1314662400	11220	11220	22432	0.215721	5774.93893	0.321125
2274-GlobalL_GL3_31__YPR080W__HS;1;4;3	2011	8	30	1314662400	8726	9973	18695	0.225931	5515.500679	2.046856
2275-GlobalL_GL3_31__YDR429C__HS;1;4;3	2011	8	30	1314662400	7479	9973	17452	0.2328	5354.920378	0.058189
2276-GlobalL_GL3_31__YER025W__HS;1;4;3	2011	8	30	1314662400	11220	11220	22432	0.2094	5949.263371	0.093814
2277-GlobalL_GL3_31__YJL138C__HS;1;4;3	2011	8	30	1314662400	11220	11220	22432	0.21613	5764.029904	0.357253
2278-GlobalL_GL3_31__YKR026C__HS;1;4;3	2011	8	30	1314662400	11220	11220	22432	0.214902	5796.967529	0.052289
68__YOR063W__HS;2;4;3	2011	8	30	1314662400	11220	11220	22432	0.212689	5857.275494	1.037144
2279-GlobalL_GL3_31__YMR260C__HS;1;4;3	2011	8	30	1314662400	8726	11220	19941	0.21827	5709.030396	0.159287
2280-GlobalL_GL3_31__YMR309C__HS;1;4;3	2011	8	30	1314662400	8726	11220	18695	0.23955	5201.933453	0.214298
2281-GlobalL_GL3_31__YPL237W__HS;1;4;3	2011	8	30	1314662400	8726	11220	18695	0.233527	5336.101857	0.148261
2282-GlobalL_GL3_31__YPR041W__HS;1;4;3	2011	8	30	1314662400	8726	9973	18695	0.230448	5407.392624	0.148925
2284-GlobalL_GL3_31__YBR143C__HS;1;4;3	2011	8	30	1314662400	8726	9973	18695	0.216842	5746.686207	0.203259
2285-GlobalL_GL3_31__YGR264C__HS;1;4;3	2011	8	30	1314662400	11220	11220	22432	0.214229	5815.165351	0.130755
2286-GlobalL_GL3_31__YHR019C__HS;1;4;3	2011	8	30	1314662400	11220	11220	22432	0.210558	5916.549085	0.144314
2288-GlobalL_GL3_31__YEL055C__HS;1;4;3	2011	8	30	1314662400	11220	11220	22432	0.210238	5925.551169	0.054958
68__YOR063W__HS;3;4;3	2011	8	30	1314662400	8726	11220	18695	0.232649	5356.252385	1.256424
2289-GlobalL_GL3_31__YDL007W__HS;1;4;3	2011	8	30	1314662400	8726	11220	19941	0.217905	5718.606296	0.158618
2290-GlobalL_GL3_31__YKL145W__HS;1;4;3	2011	8	30	1314662400	8726	11220	18695	0.23149	5383.050708	0.086763
2291-GlobalL_GL3_31__YOR362C__HS;1;4;3	2011	8	30	1314662400	8726	11220	18695	0.228566	5451.929949	0.139513
2292-GlobalL_GL3_31__YPR103W__HS;1;4;3	2011	8	30	1314662400	9973	9973	19941	0.215653	5777.806454	0.164618
2293-GlobalL_GL3_31__YOR261C__HS;1;4;3	2011	8	30	1314662400	11220	11220	22432	0.216337	5758.506794	0.113989
2295-GlobalL_GL3_31__YDL100C__HS;1;4;3	2011	8	30	1314662400	8726	9973	18695	0.232676	5355.617287	0.040426
2296-GlobalL_GL3_31__YJL034W__HS;1;4;3	2011	8	30	1314662400	8726	9973	18695	0.228339	5457.357457	0.79721
2297-GlobalL_GL3_31__YLR378C__HS;1;4;3	2011	8	30	1314662400	8726	9973	18695	0.212245	5871.151769	0.09202
68__YOR063W__HS;4;4;3	2011	8	30	1314662400	8726	9973	18695	0.231455	5383.868967	1.182511
2298-GlobalL_GL3_31__YNL064C__HS;1;4;3	2011	8	30	1314662400	8726	11220	18695	0.229303	5434.401266	0.640943
2299-GlobalL_GL3_31__YOR254C__HS;1;4;3	2011	8	30	1314662400	8726	9973	18695	0.23445	5315.10374	0.131594
2300-GlobalL_GL3_31__YBL058W__HS;1;4;3	2011	8	30	1314662400	7479	9973	17452	0.216694	5752.924709	0.116355
2301-GlobalL_GL3_31__YDL126C__HS;1;4;3	2011	8	30	1314662400	8726	9973	18695	0.220885	5641.505969	0.110455
2302-GlobalL_GL3_31__YBR170C__HS;1;4;3	2011	8	30	1314662400	11220	11220	22432	0.210904	5906.85122	0.063886
2303-GlobalL_GL3_31__YEL002C__HS;1;4;3	2011	8	30	1314662400	9973	9973	19941	0.210287	5925.248834	0.049285
2304-GlobalL_GL3_31__YJL002C__HS;1;4;3	2011	8	30	1314662400	9973	9973	19941	0.218033	5714.731608	0.115396
2305-GlobalL_GL3_31__YOR099W__HS;1;4;3	2011	8	30	1314662400	9973	9973	19941	0.216973	5742.654994	0.076109
564__MSYFP__HS;2;4;3	2011	8	30	1314662400	11220	11220	22432	0.217858	5718.300312	-0.00396
2306-GlobalL_GL3_31__YPR183W__HS;1;4;3	2011	8	30	1314662400	11220	11220	22432	0.218761	5694.69463	0.126773
2307-GlobalL_GL3_31__YGL223C__HS;1;4;3	2011	8	30	1314662400	8726	9973	18695	0.218871	5693.417644	0.009182
2308-GlobalL_GL3_31__YKL212W__HS;1;4;3	2011	8	30	1314662400	8726	11220	18695	0.224769	5544.036195	0.030449
2309-GlobalL_GL3_31__YOR216C__HS;1;4;3	2011	8	30	1314662400	8726	9973	18695	0.22035	5655.213248	0.027162
2310-GlobalL_GL3_31__YML012W__HS;1;4;3	2011	8	30	1314662400	8726	11220	19941	0.218652	5699.072447	0.114407
2311-GlobalL_GL3_31__YFL014W__HS;1;4;3	2011	8	30	1314662400	8726	11220	19941	0.219255	5683.393902	0.492328
2312-GlobalL_GL3_31__YLL026W__HS;1;4;3	2011	8	30	1314662400	8726	9973	18695	0.232503	5359.617255	0.691453
2313-GlobalL_GL3_31__YNL209W__HS;1;4;3	2011	8	30	1314662400	8726	13713	21187	0.212646	5859.969878	0.366887
563__MSRFP__HS;2;4;3	2011	8	30	1314662400	11220	11220	22432	0.217593	5725.259318	-0.002945
2315-GlobalL_GL3_31__YLR078C__HS;1;4;3	2011	8	30	1314662400	11220	11220	22432	0.19896	6261.4409	0.009935
2316-GlobalL_GL3_31__YLR093C__HS;1;4;3	2011	8	30	1314662400	13713	26170	27419	0.195557	6371.547392	0.070117
2317-GlobalL_GL3_31__YLR268W__HS;1;4;3	2011	8	30	1314662400	11220	11220	22432	0.214317	5812.786087	-0.002149
2318-GlobalL_GL3_31__YGR009C__HS;1;4;3	2011	8	30	1314662400	11220	11220	21187	0.22981	5421.326498	0.002241
2319-GlobalL_GL3_31__YKL002W__HS;1;4;3	2011	8	30	1314662400	8726	9973	18695	0.223002	5587.957107	0.001849
2320-GlobalL_GL3_31__YKR001C__HS;1;4;3	2011	8	30	1314662400	8726	11220	19941	0.197262	6317.0435	0.039352
2321-GlobalL_GL3_31__YOR089C__HS;1;4;3	2011	8	30	1314662400	9973	11220	21187	0.216643	5751.385335	0.168299
2322-GlobalL_GL3_31__YPL065W__HS;1;4;3	2011	8	30	1314662400	9973	9973	19941	0.223787	5567.795922	0.023568
2323-GlobalL_GL3_31__YPL218W__HS;1;4;3	2011	8	30	1314662400	8726	11220	19941	0.218298	5708.294149	0.092335
2324-GlobalL_GL3_31__YPR181C__HS;1;4;3	2011	8	30	1314662400	8726	11220	18695	0.240766	5175.665522	0.152256
2325-GlobalL_GL3_31__YDR238C__HS;1;4;3	2011	8	30	1314662400	9973	9973	19941	0.220488	5651.097301	0.099822
2326-GlobalL_GL3_31__YGL137W__HS;1;4;3	2011	8	30	1314662400	9973	9973	19941	0.216341	5759.4244	0.094951
2327-GlobalL_GL3_31__YDL192W__HS;1;4;3	2011	8	30	1314662400	8726	9973	18695	0.225122	5535.327217	0.241079
2328-GlobalL_GL3_31__YGL206C__HS;1;4;3	2011	8	30	1314662400	7479	9973	17452	0.226942	5493.135614	0.109728
2330-GlobalL_GL3_31__YPL149W__HS;1;4;3	2011	8	30	1314662400	9973	9973	19941	0.220991	5638.239693	-0.000362
2331-GlobalL_GL3_31__YBL078C__HS;1;4;3	2011	8	30	1314662400	11220	11220	22432	0.219494	5675.670316	0.036307
2332-GlobalL_GL3_31__YDL134C__HS;1;4;3	2011	8	30	1314662400	11220	19941	24925	0.193278	6446.212828	0.049977
2333-GlobalL_GL3_31__YKL203C__HS;1;4;3	2011	8	30	1314662400	8726	9973	18695	0.223448	5576.789832	0.020336
2334-GlobalL_GL3_31__YJR066W__HS;1;4;3	2011	8	30	1314662400	8726	8726	18695	0.206314	6039.938416	0.044159
2335-GlobalL_GL3_31__YHR005C-A__HS;1;4;3	2011	8	30	1314662400	8726	9973	18695	0.213561	5834.99721	0.180326
2336-GlobalL_GL3_31__YJL143W__HS;1;4;3	2011	8	30	1314662400	11220	11220	22432	0.207474	6004.495841	0.076449
2338-GlobalL_GL3_31__YNR017W__HS;1;4;3	2011	8	30	1314662400	8726	9973	18695	0.227662	5473.564123	0.124517
2339-GlobalL_GL3_31__YOR226C__HS;1;4;3	2011	8	30	1314662400	8726	9973	18695	0.222654	5596.690045	0.052064
2340-GlobalL_GL3_31__YPL135W__HS;1;4;3	2011	8	30	1314662400	7479	9973	17452	0.226831	5495.833808	0.287227
2341-GlobalL_GL3_31__YGR077C__HS;1;4;3	2011	8	30	1314662400	8726	9973	18695	0.229303	5434.408355	0.018017
2258-GlobalL_GL3_32__YGL216W__HS;1;4;3	2011	8	30	1314662400	8726	9973	18695	0.235675	5287.464103	0.04106
2314-GlobalL_GL3_32__YGL098W__HS;1;4;3	2011	8	30	1314662400	7479	9973	17452	0.220575	5651.698942	0.057484
2329-GlobalL_GL3_32__YGR167W__HS;1;4;3	2011	8	30	1314662400	11220	11220	22432	0.21329	5840.764111	0.087314
2254-GlobalL_GL3_33__YHR023W__HS;1;4;3	2011	8	30	1314662400	11220	11220	22432	0.208419	5977.266265	0.063508
2283-GlobalL_GL3_33__YGR054W__HS;1;4;3	2011	8	30	1314662400	11220	11220	22432	0.212995	5848.848649	0.092467
2337-GlobalL_GL3_33__YMR203W__HS;1;4;3	2011	8	30	1314662400	8726	9973	18695	0.224916	5540.403401	0.1232
11111__m__HS;2;4;3	2011	8	30	1314662400	2492	2492	38634	-0.022281	-55933.44819	-4.688271
11111__m__HS;1;5;3	2011	8	30	1314662400	2494	2494	2494	NaN	NaN	NaN
564__MSYFP__HS;1;5;3	2011	8	30	1314662400	11207	11207	22434	0.21174	5891.393518	0.002723
563__MSRFP__HS;1;5;3	2011	8	30	1314662400	8711	9975	18681	0.216873	5746.454256	0.002655
563__MSRFP__HS;2;5;3	2011	8	30	1314662400	7480	8711	17452	0.205682	6060.331714	-0.010758
773-ML_M1_34__YAL051W__HS;1;5;3	2011	8	30	1314662400	11207	22434	23664	0.207537	6002.303218	0.001013
774-ML_M1_34__YDL106C__HS;1;5;3	2011	8	30	1314662400	8711	11207	18681	0.235585	5290.033606	0.065311
777-ML_M1_34__YDR169C__HS;1;5;3	2011	8	30	1314662400	13699	26156	27421	0.191373	6518.435616	0.037684
782-ML_M1_34__YGL035C__HS;1;5;3	2011	8	30	1314662400	8711	11207	18681	0.226143	5510.88904	0.093909
786-ML_M1_34__YHR124W__HS;1;5;3	2011	8	30	1314662400	9975	9975	19942	0.219483	5676.411551	0.004634
787-ML_M1_34__YJL103C__HS;1;5;3	2011	8	30	1314662400	11207	21174	23664	0.198674	6270.06173	-0.001297
789-ML_M1_34__YKL038W__HS;1;5;3	2011	8	30	1314662400	7480	8711	16195	0.226722	5491.301427	0.036079
795-ML_M1_34__YLR451W__HS;1;5;3	2011	8	30	1314662400	7480	9975	17452	0.230748	5402.005047	0.06989
796-ML_M1_34__YML051W__HS;1;5;3	2011	8	30	1314662400	11207	11207	22434	0.207987	5997.699137	0.00246
798-ML_M1_34__YMR280C__HS;1;5;3	2011	8	30	1314662400	8711	11207	18681	0.231733	5377.949848	0.026362
803-ML_M1_34__YKL109W__HS;1;5;3	2011	8	30	1314662400	12469	12469	23664	0.211391	5884.290617	0.023307
806-ML_M1_34__YDR259C__HS;1;5;3	2011	8	30	1314662400	11207	11207	22434	0.218723	5703.295226	-0.001316
813-ML_M1_34__YPL038W__HS;1;5;3	2011	8	30	1314662400	8711	9975	18681	0.236004	5280.633205	0.02837
814-ML_M1_34__YKR034W__HS;1;5;3	2011	8	30	1314662400	9975	9975	19942	0.218965	5689.841638	0.002277
799-ML_M1_36__YOR344C__HS;1;5;3	2011	8	30	1314662400	8711	9975	18681	0.232575	5358.481949	0.195659
784-ML_M1_34__YHL027W__HS;1;5;3	2011	8	30	1314662400	9975	9975	19942	0.219853	5666.843058	0.129967
775-ML_M1_35__YDL170W__HS;1;5;3	2011	8	30	1314662400	9975	9975	21174	0.190329	6537.816158	0.020064
778-ML_M1_35__YDR207C__HS;1;5;3	2011	8	30	1314662400	8711	9975	18681	0.211558	5890.828691	0.021244
809-ML_M1_35__YJR127C__HS;1;5;3	2011	8	30	1314662400	7480	9975	17452	0.226076	5513.634499	-0.002754
811-ML_M1_35__YBR150C__HS;1;5;3	2011	8	30	1314662400	8711	9975	18681	0.233289	5342.084857	0.030531
812-ML_M1_35__YIR017C__HS;1;5;3	2011	8	30	1314662400	9975	9975	19942	0.213564	5833.743654	0.032857
788-ML_M4_34__YJL110C__HS;1;5;3	2011	8	30	1314662400	7480	9975	17452	0.22701	5490.954221	0.104518
801-ML_M4_34__YPR065W__HS;1;5;3	2011	8	30	1314662400	9975	9975	19942	0.217018	5740.889531	0.088597
802-ML_M4_34__YPR196W__HS;1;5;3	2011	8	30	1314662400	9975	9975	19942	0.2169	5744.006219	0.008601
800-ML_M4_35__YPL248C__HS;1;5;3	2011	8	30	1314662400	9975	9975	19942	0.209405	5949.608246	0.016504
785-ML_M4_35__YHR006W__HS;1;5;3	2011	8	30	1314662400	7480	9975	17452	0.231564	5382.951604	0.06844
1__YKL112W__HS;1;5;3	2011	8	30	1314662400	9975	9975	19942	0.217527	5727.449664	0.082497
4__YEL009C__HS;1;5;3	2011	8	30	1314662400	9975	9975	19942	0.222375	5602.593317	-0.005226
5__YLR223C__HS;1;5;3	2011	8	30	1314662400	7480	9975	17452	0.225968	5516.278301	0.106956
6__YFR034C__HS;1;5;3	2011	8	30	1314662400	8711	11207	18681	0.22341	5578.309935	0.133785
7__YNL216W__HS;1;5;3	2011	8	30	1314662400	8711	12469	19942	0.225767	5527.337197	0.101259
205__YLR403W__HS;1;5;3	2011	8	30	1314662400	7480	9975	17452	0.220771	5646.119689	0.046422
206__YGR274C__HS;1;5;3	2011	8	30	1314662400	7480	8711	17452	0.207048	6020.343815	0.143854
207__YER148W__HS;1;5;3	2011	8	30	1314662400	7480	9975	17452	0.223605	5574.568241	0.129046
2__YPR104C__HS;1;5;3	2011	8	30	1314662400	9975	9975	19942	0.220216	5657.506676	0.05891
1360-TFL_TF1_31__YDR009W__HS;1;5;3	2011	8	30	1314662400	7480	9975	17452	0.234583	5313.691536	0.034336
1408-TFL_TF1_31__YOR380W__HS;1;5;3	2011	8	30	1314662400	7480	9975	16195	0.255155	4879.390755	0.043376
1373-TFL_TF1_31__YDR303C__HS;1;5;3	2011	8	30	1314662400	7480	9975	17452	0.234866	5307.280166	0.08582
1375-TFL_TF1_31__YDR463W__HS;1;5;3	2011	8	30	1314662400	7480	9975	17452	0.221183	5635.604779	0.195525
1364-TFL_TF1_31__YBL054W__HS;1;5;3	2011	8	30	1314662400	9975	9975	19942	0.211256	5897.478905	0.042979
1424-TFL_TF1_31__YBR297W__HS;1;5;3	2011	8	30	1314662400	9975	9975	19942	0.210276	5924.963102	0.013379
1401-TFL_TF1_31__YNL309W__HS;1;5;3	2011	8	30	1314662400	9975	9975	19942	0.228808	5445.076832	0.07359
1413-TFL_TF1_31__YKL062W__HS;1;5;3	2011	8	30	1314662400	9975	9975	19942	0.219465	5676.874835	0.07539
1378-TFL_TF1_31__YGL162W__HS;1;5;3	2011	8	30	1314662400	7480	9975	17452	0.23688	5262.149666	0.069073
1390-TFL_TF1_31__YKR095W-A__HS;1;5;3	2011	8	30	1314662400	11207	11207	22434	0.214739	5809.132507	0.011743
1402-TFL_TF1_31__YNL314W__HS;1;5;3	2011	8	30	1314662400	11207	11207	21174	0.221995	5612.183304	-0.003244
1426-TFL_TF1_31__YOR337W__HS;1;5;3	2011	8	30	1314662400	7480	9975	17452	0.228199	5462.329602	0.072209
1415-TFL_TF1_31__YPL089C__HS;1;5;3	2011	8	30	1314662400	9975	9975	19942	0.212298	5868.524201	0.029886
1427-TFL_TF1_31__YPL133C__HS;1;5;3	2011	8	30	1314662400	9975	9975	19942	0.222701	5594.383641	0.001911
1368-TFL_TF1_31__YCR039C__HS;1;5;3	2011	8	30	1314662400	7480	9975	17452	0.235607	5290.590507	0.28098
1380-TFL_TF1_31__YHL020C__HS;1;5;3	2011	8	30	1314662400	7480	9975	17452	0.228738	5449.47455	0.153001
1416-TFL_TF1_31__YGL013C__HS;1;5;3	2011	8	30	1314662400	7480	9975	17452	0.232486	5361.606741	0.058214
1381-TFL_TF1_31__YHR084W__HS;1;5;3	2011	8	30	1314662400	8711	9975	18681	0.211544	5891.215172	0.045062
1405-TFL_TF1_31__YOR028C__HS;1;5;3	2011	8	30	1314662400	11207	11207	22434	0.21793	5724.054729	0.094581
1417-TFL_TF1_31__YER088C__HS;1;5;3	2011	8	30	1314662400	7480	9975	17452	0.232585	5359.338098	0.136478
1429-TFL_TF1_31__YPL075W__HS;1;5;3	2011	8	30	1314662400	8711	9975	18681	0.204706	6087.988478	0.075082
1370-TFL_TF1_31__YDL048C__HS;1;5;3	2011	8	30	1314662400	7480	9975	17452	0.222821	5594.177508	0.061702
1382-TFL_TF1_31__YHR178W__HS;1;5;3	2011	8	30	1314662400	7480	9975	17452	0.232794	5354.529595	0.048987
1394-TFL_TF1_31__YML081W__HS;1;5;3	2011	8	30	1314662400	7480	9975	17452	0.228521	5454.630155	0.037798
1418-TFL_TF1_31__YDR423C__HS;1;5;3	2011	8	30	1314662400	7480	9975	17452	0.22141	5629.82649	0.019692
1383-TFL_TF1_31__YHR206W__HS;1;5;3	2011	8	30	1314662400	7480	8711	17452	0.21744	5732.627464	0.037364
1395-TFL_TF1_31__YMR016C__HS;1;5;3	2011	8	30	1314662400	9975	9975	19942	0.216842	5745.552444	0.013526
1407-TFL_TF1_31__YOR372C__HS;1;5;3	2011	8	30	1314662400	8711	9975	18681	0.226516	5501.818473	0.095322
1419-TFL_TF1_31__YOL067C__HS;1;5;3	2011	8	30	1314662400	7480	9975	17452	0.228036	5466.231237	0.055611
1372-TFL_TF1_32__YDR123C__HS;1;5;3	2011	8	30	1314662400	7480	9975	17452	0.216667	5753.076072	0.033115
1384-TFL_TF1_32__YIL036W__HS;1;5;3	2011	8	30	1314662400	9975	9975	19942	0.223039	5585.913012	0.060877
1432-TFL_TF1_32__YGL181W__HS;1;5;3	2011	8	30	1314662400	8711	9975	18681	0.22273	5595.340643	0.103795
1374-TFL_TF1_32__YDR310C__HS;1;5;3	2011	8	30	1314662400	9975	9975	19942	0.223328	5578.670827	0.041965
1386-TFL_TF1_32__YIL131C__HS;1;5;3	2011	8	30	1314662400	7480	8711	17452	0.207979	5993.404514	0.04209
1422-TFL_TF1_32__YKL043W__HS;1;5;3	2011	8	30	1314662400	7480	9975	17452	0.231286	5389.435747	0.035396
1411-TFL_TF1_32__YPR015C__HS;1;5;3	2011	8	30	1314662400	7480	9975	17452	0.226033	5514.680567	0.015385
1388-TFL_TF1_32__YKL020C__HS;1;5;3	2011	8	30	1314662400	9975	9975	19942	0.208448	5976.904222	0.063429
1425-TFL_TF1_32__YML007W__HS;1;5;3	2011	8	30	1314662400	9975	9975	19942	0.213318	5840.455311	0.066227
1379-TFL_TF1_32__YGL237C__HS;1;5;3	2011	8	30	1314662400	7480	9975	17452	0.217604	5728.308011	0.05618
1403-TFL_TF1_32__YNR023W__HS;1;5;3	2011	8	30	1314662400	8711	9975	18681	0.221949	5615.039684	-0.001926
1392-TFL_TF1_32__YLR256W__HS;1;5;3	2011	8	30	1314662400	9975	9975	19942	0.219205	5683.61904	0.049728
1404-TFL_TF1_32__YOL108C__HS;1;5;3	2011	8	30	1314662400	8711	9975	18681	0.208419	5979.548988	0.058661
1369-TFL_TF1_32__YCR106W__HS;1;5;3	2011	8	30	1314662400	9975	9975	19942	0.212145	5872.764841	0.007
1406-TFL_TF1_32__YOR162C__HS;1;5;3	2011	8	30	1314662400	7480	9975	17452	0.224065	5563.129042	0.006208
1371-TFL_TF1_32__YDR043C__HS;1;5;3	2011	8	30	1314662400	9975	9975	19942	0.208181	5984.567708	0.030928
1409-TFL_TF1_33__YPL202C__HS;1;5;3	2011	8	30	1314662400	8711	9975	18681	0.227057	5488.71881	0.06724
1421-TFL_TF1_33__YMR172W__HS;1;5;3	2011	8	30	1314662400	8711	9975	18681	0.218615	5700.655435	0.002031
1398-TFL_TF1_33__YMR037C__HS;1;5;3	2011	8	30	1314662400	9975	9975	19942	0.215574	5779.325072	0.023104
1387-TFL_TF1_33__YKL015W__HS;1;5;3	2011	8	30	1314662400	7480	9975	17452	0.226776	5496.609308	0.018244
1423-TFL_TF1_33__YAL021C__HS;1;5;3	2011	8	30	1314662400	11207	11207	22434	0.219459	5684.177959	0.019785
1377-TFL_TF1_33__YER169W__HS;1;5;3	2011	8	30	1314662400	9975	9975	19942	0.213764	5828.282762	0.0337
1366-TFL_TF1_33__YBR089C-A__HS;1;5;3	2011	8	30	1314662400	9975	9975	19942	0.218188	5710.08781	0.132776
1431-TFL_TF1_33__YBR182C__HS;1;5;3	2011	8	30	1314662400	11207	11207	22434	0.207815	6002.657498	0.005534
1552-TFL_TF2_31__YBL005W__HS;1;5;3	2011	8	30	1314662400	11207	11207	22434	0.206902	6029.161719	0.014823
68__YOR063W__HS;1;5;3	2011	8	30	1314662400	11207	11207	22434	0.202635	6156.128476	0.981413
68__YOR063W__HS;2;5;3	2011	8	30	1314662400	8711	9975	18681	0.211998	5878.606371	1.136179
68__YOR063W__HS;3;5;3	2011	8	30	1314662400	9975	11207	21174	0.215545	5772.958478	1.122172
11111__m__HS;1;6;3	2011	8	30	1314662400	2492	2492	2492	NaN	NaN	NaN
564__MSYFP__HS;1;6;3	2011	8	30	1314662400	9973	9973	19941	0.224922	5539.702992	0.01386
563__MSRFP__HS;1;6;3	2011	8	30	1314662400	7480	9973	17451	0.234042	5325.424753	-0.003737
563__MSRFP__HS;2;6;3	2011	8	30	1314662400	7480	9973	17451	0.232989	5349.496435	0.003787
1555-TFL_TF2_31__YDL056W__HS;1;6;3	2011	8	30	1314662400	11191	11191	22433	0.197855	6313.268154	0.003563
1557-TFL_TF2_31__YDR034C__HS;1;6;3	2011	8	30	1314662400	7480	9973	17451	0.220829	5644.081279	0.020583
1558-TFL_TF2_31__YDR334W__HS;1;6;3	2011	8	30	1314662400	7480	9973	17451	0.209316	5954.52193	0.014153
1561-TFL_TF2_31__YER130C__HS;1;6;3	2011	8	30	1314662400	9973	9973	19941	0.217192	5736.867454	0.044436
1564-TFL_TF2_31__YFR013W__HS;1;6;3	2011	8	30	1314662400	7480	9973	16177	0.262956	4724.85308	0.032606
1566-TFL_TF2_31__YGL096W__HS;1;6;3	2011	8	30	1314662400	11191	11191	21158	0.236683	5263.896688	0.019981
1569-TFL_TF2_31__YGL151W__HS;1;6;3	2011	8	30	1314662400	8695	9973	18665	0.235655	5288.459672	0.041297
1570-TFL_TF2_31__YGL254W__HS;1;6;3	2011	8	30	1314662400	8695	9973	18665	0.226772	5495.608342	0.007742
1572-TFL_TF2_31__YGR249W__HS;1;6;3	2011	8	30	1314662400	7480	9973	17451	0.230651	5403.733003	0.005398
1573-TFL_TF2_31__YIL021W__HS;1;6;3	2011	8	30	1314662400	9973	9973	19941	0.222801	5592.445827	0.029296
1575-TFL_TF2_31__YIR023W__HS;1;6;3	2011	8	30	1314662400	9973	9973	19941	0.223969	5563.279087	0.023047
1577-TFL_TF2_31__YJL176C__HS;1;6;3	2011	8	30	1314662400	7480	9973	17451	0.224752	5545.546728	0.038205
1581-TFL_TF2_31__YLR013W__HS;1;6;3	2011	8	30	1314662400	7480	9973	16177	0.264496	4697.350846	0.000125
1582-TFL_TF2_31__YLR095C__HS;1;6;3	2011	8	30	1314662400	7480	9973	17451	0.241309	5165.057957	0.081591
1583-TFL_TF2_31__YLR131C__HS;1;6;3	2011	8	30	1314662400	9973	9973	19941	0.220067	5661.904151	0.065718
1586-TFL_TF2_31__YMR043W__HS;1;6;3	2011	8	30	1314662400	9973	9973	19941	0.22401	5562.259913	0.143937
1592-TFL_TF2_31__YOL089C__HS;1;6;3	2011	8	30	1314662400	8695	9973	18665	0.223573	5574.232574	0.011166
1593-TFL_TF2_31__YOR172W__HS;1;6;3	2011	8	30	1314662400	7480	9973	17451	0.21316	5847.12191	0.01613
1595-TFL_TF2_31__YPL049C__HS;1;6;3	2011	8	30	1314662400	9973	9973	19941	0.217656	5724.632696	0.133721
1596-TFL_TF2_31__YPL101W__HS;1;6;3	2011	8	30	1314662400	9973	9973	19941	0.210975	5905.918671	-0.005986
1598-TFL_TF2_31__YPL139C__HS;1;6;3	2011	8	30	1314662400	8695	9973	17451	0.253187	4940.448176	0.059332
1599-TFL_TF2_31__YPL177C__HS;1;6;3	2011	8	30	1314662400	7480	9973	16177	0.257665	4821.872751	0.072114
1600-TFL_TF2_31__YPR052C__HS;1;6;3	2011	8	30	1314662400	7480	8695	16177	0.241443	5145.850653	0.245811
1601-TFL_TF2_31__YPR086W__HS;1;6;3	2011	8	30	1314662400	9973	9973	19941	0.221993	5612.787138	0.060527
1603-TFL_TF2_31__YMR019W__HS;1;6;3	2011	8	30	1314662400	11191	11191	22433	0.218816	5708.509958	0.000269
